state,regional_division,population,article_title,revision_id,article_quality
Kansas,West North Central,"2,937,150","Ottawa, Kansas",1170235437.0,C
Kansas,West North Central,"2,937,150","Arkansas City, Kansas",1176353877.0,C
Kansas,West North Central,"2,937,150","Winfield, Kansas",1176274014.0,GA
Kansas,West North Central,"2,937,150","Haysville, Kansas",1165749502.0,C
Kansas,West North Central,"2,937,150","Lansing, Kansas",1171103218.0,GA
Kansas,West North Central,"2,937,150","Merriam, Kansas",1170856620.0,GA
Kansas,West North Central,"2,937,150","Atchison, Kansas",1177029908.0,C
Kansas,West North Central,"2,937,150","Mission, Kansas",1170857105.0,GA
Kansas,West North Central,"2,937,150","Parsons, Kansas",1168027094.0,C
Kansas,West North Central,"2,937,150","Augusta, Kansas",1179999722.0,C
Kansas,West North Central,"2,937,150","Coffeyville, Kansas",1176334923.0,C
Kansas,West North Central,"2,937,150","Chanute, Kansas",1176325016.0,C
Kansas,West North Central,"2,937,150","Independence, Kansas",1176400817.0,C
Kansas,West North Central,"2,937,150","Park City, Kansas",1180116538.0,GA
Kansas,West North Central,"2,937,150","Bel Aire, Kansas",1168331424.0,GA
Kansas,West North Central,"2,937,150","Spring Hill, Kansas",1165902676.0,GA
Kansas,West North Central,"2,937,150","Bonner Springs, Kansas",1166130943.0,C
Kansas,West North Central,"2,937,150","Wellington, Kansas",1176023606.0,C
Kansas,West North Central,"2,937,150","Fort Scott, Kansas",1176482501.0,GA
Kansas,West North Central,"2,937,150","Valley Center, Kansas",1170866650.0,GA
Kansas,West North Central,"2,937,150","Basehor, Kansas",1166174821.0,C
Kansas,West North Central,"2,937,150","Roeland Park, Kansas",1171108269.0,GA
Kansas,West North Central,"2,937,150","Pratt, Kansas",1175880656.0,C
Kansas,West North Central,"2,937,150","Abilene, Kansas",1177607994.0,B
Kansas,West North Central,"2,937,150","Eudora, Kansas",1166165197.0,C
Kansas,West North Central,"2,937,150","Mulvane, Kansas",1176024274.0,C
Kansas,West North Central,"2,937,150","De Soto, Kansas",1167201227.0,B
Kansas,West North Central,"2,937,150","Ulysses, Kansas",1174485120.0,GA
Kansas,West North Central,"2,937,150","Paola, Kansas",1176591200.0,GA
Kansas,West North Central,"2,937,150","Maize, Kansas",1177733032.0,GA
Kansas,West North Central,"2,937,150","Tonganoxie, Kansas",1166181514.0,C
Kansas,West North Central,"2,937,150","Colby, Kansas",1174767259.0,C
Kansas,West North Central,"2,937,150","Iola, Kansas",1176318627.0,C
Kansas,West North Central,"2,937,150","Concordia, Kansas",1175077650.0,GA
Kansas,West North Central,"2,937,150","Goddard, Kansas",1166758390.0,GA
Kentucky,East South Central,"4,512,310","Dycusburg, Kentucky",1166855234.0,C
Kentucky,East South Central,"4,512,310","Foster, Kentucky",1167016826.0,Stub
Kentucky,East South Central,"4,512,310","Adairville, Kentucky",1171182425.0,C
Kentucky,East South Central,"4,512,310","Albany, Kentucky",1171182578.0,C
Kentucky,East South Central,"4,512,310","Alexandria, Kentucky",1170474541.0,GA
Kentucky,East South Central,"4,512,310","Allen, Kentucky",1177563871.0,C
Kentucky,East South Central,"4,512,310","Anchorage, Kentucky",1172601929.0,C
Kentucky,East South Central,"4,512,310","Arlington, Kentucky",1165507512.0,C
Kentucky,East South Central,"4,512,310","Ashland, Kentucky",1177691308.0,GA
Kentucky,East South Central,"4,512,310","Auburn, Kentucky",1157155186.0,Start
Kentucky,East South Central,"4,512,310","Audubon Park, Kentucky",1165507975.0,C
Kentucky,East South Central,"4,512,310","Augusta, Kentucky",1179403139.0,C
Kentucky,East South Central,"4,512,310","Bancroft, Kentucky",1176318615.0,Start
Kentucky,East South Central,"4,512,310","Barbourmeade, Kentucky",1174461554.0,GA
Kentucky,East South Central,"4,512,310","Barbourville, Kentucky",1171521320.0,C
Kentucky,East South Central,"4,512,310","Bardstown, Kentucky",1176504611.0,C
Kentucky,East South Central,"4,512,310","Bardwell, Kentucky",1165508376.0,GA
Kentucky,East South Central,"4,512,310","Barlow, Kentucky",1165508387.0,C
Kentucky,East South Central,"4,512,310","Beattyville, Kentucky",1165630679.0,C
Kentucky,East South Central,"4,512,310","Beaver Dam, Kentucky",1165508903.0,C
Kentucky,East South Central,"4,512,310","Bedford, Kentucky",1165508953.0,C
Kentucky,East South Central,"4,512,310","Beechwood Village, Kentucky",1165508981.0,Start
Kentucky,East South Central,"4,512,310","Bellefonte, Kentucky",1165509110.0,C
Kentucky,East South Central,"4,512,310","Bellemeade, Kentucky",1165509115.0,Start
Kentucky,East South Central,"4,512,310","Bellevue, Kentucky",1176395378.0,C
Kentucky,East South Central,"4,512,310","Bellewood, Kentucky",1165509168.0,Start
Kentucky,East South Central,"4,512,310","Benham, Kentucky",1174545497.0,C
Kentucky,East South Central,"4,512,310","Benton, Kentucky",1165535725.0,GA
Kentucky,East South Central,"4,512,310","Berea, Kentucky",1178782473.0,C
Kentucky,East South Central,"4,512,310","Berry, Kentucky",1165536019.0,C
Kentucky,East South Central,"4,512,310","Blackey, Kentucky",1165536243.0,C
Kentucky,East South Central,"4,512,310","Blaine, Kentucky",1165683435.0,C
Kentucky,East South Central,"4,512,310","Blandville, Kentucky",1165536344.0,Start
Kentucky,East South Central,"4,512,310","Bloomfield, Kentucky",1177395884.0,C
Kentucky,East South Central,"4,512,310","Blue Ridge Manor, Kentucky",1165536460.0,Start
Kentucky,East South Central,"4,512,310","Bonnieville, Kentucky",1165536638.0,C
Kentucky,East South Central,"4,512,310","Booneville, Kentucky",1165536652.0,C
Kentucky,East South Central,"4,512,310","Bowling Green, Kentucky",1178375917.0,C
Kentucky,East South Central,"4,512,310","Bradfordsville, Kentucky",1153013058.0,GA
Kentucky,East South Central,"4,512,310","Brandenburg, Kentucky",1165536850.0,C
Kentucky,East South Central,"4,512,310","Bremen, Kentucky",1165536948.0,C
Kentucky,East South Central,"4,512,310","Briarwood, Kentucky",1165537033.0,Start
Kentucky,East South Central,"4,512,310","Brodhead, Kentucky",1165559659.0,C
Kentucky,East South Central,"4,512,310","Broeck Pointe, Kentucky",1165537228.0,Start
Kentucky,East South Central,"4,512,310","Bromley, Kentucky",1170755909.0,C
Kentucky,East South Central,"4,512,310","Brooksville, Kentucky",1165537358.0,C
Kentucky,East South Central,"4,512,310","Brownsboro Farm, Kentucky",1165537416.0,Start
Kentucky,East South Central,"4,512,310","Brownsboro Village, Kentucky",1165537418.0,Start
Kentucky,East South Central,"4,512,310","Brownsville, Kentucky",1176322509.0,GA
Kentucky,East South Central,"4,512,310","Buckhorn, Kentucky",1165537525.0,C
Kentucky,East South Central,"4,512,310","Burgin, Kentucky",1165546357.0,C
Kentucky,East South Central,"4,512,310","Burkesville, Kentucky",1165537684.0,C
Kentucky,East South Central,"4,512,310","Burnside, Kentucky",1176323019.0,C
Kentucky,East South Central,"4,512,310","Butler, Kentucky",1165537815.0,C
Kentucky,East South Central,"4,512,310","Cadiz, Kentucky",1175637300.0,C
Kentucky,East South Central,"4,512,310","Calhoun, Kentucky",1165537945.0,C
Kentucky,East South Central,"4,512,310","California, Kentucky",1176395532.0,C
Kentucky,East South Central,"4,512,310","Calvert City, Kentucky",1165538020.0,GA
Kentucky,East South Central,"4,512,310","Camargo, Kentucky",1165538028.0,C
Kentucky,East South Central,"4,512,310","Cambridge, Kentucky",1165538042.0,Start
Kentucky,East South Central,"4,512,310","Campbellsburg, Kentucky",1176336980.0,C
Kentucky,East South Central,"4,512,310","Campbellsville, Kentucky",1169840393.0,C
Kentucky,East South Central,"4,512,310","Campton, Kentucky",1165538126.0,C
Kentucky,East South Central,"4,512,310","Caneyville, Kentucky",1176345827.0,GA
Kentucky,East South Central,"4,512,310","Carlisle, Kentucky",1165538330.0,C
Kentucky,East South Central,"4,512,310","Carrollton, Kentucky",1165538444.0,C
Kentucky,East South Central,"4,512,310","Carrsville, Kentucky",1165538453.0,C
Kentucky,East South Central,"4,512,310","Catlettsburg, Kentucky",1165538605.0,C
Kentucky,East South Central,"4,512,310","Cave City, Kentucky",1165538636.0,C
Kentucky,East South Central,"4,512,310","Centertown, Kentucky",1169533317.0,C
Kentucky,East South Central,"4,512,310","Central City, Kentucky",1165538870.0,GA
Kentucky,East South Central,"4,512,310","Clarkson, Kentucky",1165539564.0,Start
Kentucky,East South Central,"4,512,310","Clay, Kentucky",1173680403.0,C
Kentucky,East South Central,"4,512,310","Clay City, Kentucky",1165644175.0,C
Kentucky,East South Central,"4,512,310","Clinton, Kentucky",1165644470.0,C
Kentucky,East South Central,"4,512,310","Cloverport, Kentucky",1172861233.0,GA
Kentucky,East South Central,"4,512,310","Coal Run Village, Kentucky",1167303821.0,C
Kentucky,East South Central,"4,512,310","Cold Spring, Kentucky",1176406871.0,GA
Kentucky,East South Central,"4,512,310","Coldstream, Kentucky",1165644701.0,Start
Kentucky,East South Central,"4,512,310","Columbia, Kentucky",1176901915.0,C
Kentucky,East South Central,"4,512,310","Columbus, Kentucky",1165644895.0,GA
Kentucky,East South Central,"4,512,310","Concord, Kentucky",1165644999.0,Start
Kentucky,East South Central,"4,512,310","Corbin, Kentucky",1177309296.0,C
Kentucky,East South Central,"4,512,310","Corinth, Kentucky",1165645187.0,GA
Kentucky,East South Central,"4,512,310","Corydon, Kentucky",1165645274.0,C
Kentucky,East South Central,"4,512,310","Covington, Kentucky",1176543731.0,C
Kentucky,East South Central,"4,512,310","Crab Orchard, Kentucky",1170225918.0,GA
Kentucky,East South Central,"4,512,310","Creekside, Kentucky",1177358151.0,C
Kentucky,East South Central,"4,512,310","Crescent Springs, Kentucky",1176101969.0,Start
Kentucky,East South Central,"4,512,310","Crestview, Kentucky",1176419922.0,C
Kentucky,East South Central,"4,512,310","Crestview Hills, Kentucky",1176102343.0,C
Kentucky,East South Central,"4,512,310","Crestwood, Kentucky",1180202793.0,C
Kentucky,East South Central,"4,512,310","Crittenden, Kentucky",1165645641.0,GA
Kentucky,East South Central,"4,512,310","Crofton, Kentucky",1165645656.0,Start
Kentucky,East South Central,"4,512,310","Crossgate, Kentucky",1165645703.0,Start
Kentucky,East South Central,"4,512,310","Cumberland, Kentucky",1177272211.0,C
Kentucky,East South Central,"4,512,310","Cynthiana, Kentucky",1176536084.0,C
Kentucky,East South Central,"4,512,310","Danville, Kentucky",1174093866.0,GA
Kentucky,East South Central,"4,512,310","Dawson Springs, Kentucky",1165646218.0,C
Kentucky,East South Central,"4,512,310","Dayton, Kentucky",1176420118.0,C
Kentucky,East South Central,"4,512,310","Dixon, Kentucky",1165646955.0,C
Kentucky,East South Central,"4,512,310","Douglass Hills, Kentucky",1179153066.0,C
Kentucky,East South Central,"4,512,310","Dover, Kentucky",1165647097.0,C
Kentucky,East South Central,"4,512,310","Drakesboro, Kentucky",1165647180.0,C
Kentucky,East South Central,"4,512,310","Druid Hills, Kentucky",1165647217.0,Start
Kentucky,East South Central,"4,512,310","Dry Ridge, Kentucky",1165647233.0,GA
Kentucky,East South Central,"4,512,310","Earlington, Kentucky",1173672085.0,C
Kentucky,East South Central,"4,512,310","Eddyville, Kentucky",1179890720.0,C
Kentucky,East South Central,"4,512,310","Edgewood, Kentucky",1176118631.0,C
Kentucky,East South Central,"4,512,310","Edmonton, Kentucky",1165647868.0,C
Kentucky,East South Central,"4,512,310","Ekron, Kentucky",1165647926.0,Start
Kentucky,East South Central,"4,512,310","Elizabethtown, Kentucky",1178625801.0,C
Kentucky,East South Central,"4,512,310","Elkhorn City, Kentucky",1176369869.0,C
Kentucky,East South Central,"4,512,310","Elkton, Kentucky",1165650473.0,C
Kentucky,East South Central,"4,512,310","Elsmere, Kentucky",1176119296.0,C
Kentucky,East South Central,"4,512,310","Eminence, Kentucky",1176248540.0,GA
Kentucky,East South Central,"4,512,310","Erlanger, Kentucky",1176245554.0,C
Kentucky,East South Central,"4,512,310","Eubank, Kentucky",1165650856.0,C
Kentucky,East South Central,"4,512,310","Evarts, Kentucky",1165650942.0,C
Kentucky,East South Central,"4,512,310","Ewing, Kentucky",1165651000.0,C
Kentucky,East South Central,"4,512,310","Fairfield, Kentucky",1165746592.0,C
Kentucky,East South Central,"4,512,310","Fairview, Kenton County, Kentucky",1176245726.0,C
Kentucky,East South Central,"4,512,310","Falmouth, Kentucky",1169220004.0,C
Kentucky,East South Central,"4,512,310","Ferguson, Kentucky",1179887056.0,C
Kentucky,East South Central,"4,512,310","Fincastle, Kentucky",1165746905.0,C
Kentucky,East South Central,"4,512,310","Flatwoods, Kentucky",1177825521.0,C
Kentucky,East South Central,"4,512,310","Fleming-Neon, Kentucky",1174126104.0,C
Kentucky,East South Central,"4,512,310","Flemingsburg, Kentucky",1165746967.0,C
Kentucky,East South Central,"4,512,310","Florence, Kentucky",1179577850.0,GA
Kentucky,East South Central,"4,512,310","Fordsville, Kentucky",1165747074.0,Start
Kentucky,East South Central,"4,512,310","Forest Hills, Kentucky",1165747106.0,Start
Kentucky,East South Central,"4,512,310","Fort Mitchell, Kentucky",1169441165.0,C
Kentucky,East South Central,"4,512,310","Fort Thomas, Kentucky",1176457255.0,C
Kentucky,East South Central,"4,512,310","Fort Wright, Kentucky",1176246038.0,GA
Kentucky,East South Central,"4,512,310","Fountain Run, Kentucky",1176372504.0,GA
Kentucky,East South Central,"4,512,310","Fox Chase, Kentucky",1165747294.0,Start
Kentucky,East South Central,"4,512,310","Frankfort, Kentucky",1180287072.0,GA
Kentucky,East South Central,"4,512,310","Franklin, Kentucky",1172117184.0,C
Kentucky,East South Central,"4,512,310","Fredonia, Kentucky",1169251110.0,C
Kentucky,East South Central,"4,512,310","Frenchburg, Kentucky",1165747433.0,C
Kentucky,East South Central,"4,512,310","Fulton, Kentucky",1175519507.0,C
Kentucky,East South Central,"4,512,310","Gamaliel, Kentucky",1165747631.0,GA
Kentucky,East South Central,"4,512,310","Georgetown, Kentucky",1177545711.0,C
Kentucky,East South Central,"4,512,310","Germantown, Kentucky",1165747886.0,C
Kentucky,East South Central,"4,512,310","Ghent, Kentucky",1171221709.0,C
Kentucky,East South Central,"4,512,310","Glasgow, Kentucky",1178516450.0,C
Kentucky,East South Central,"4,512,310","Glencoe, Kentucky",1165748061.0,C
Kentucky,East South Central,"4,512,310","Glenview, Kentucky",1177037616.0,C
Kentucky,East South Central,"4,512,310","Glenview Hills, Kentucky",1165748102.0,C
Kentucky,East South Central,"4,512,310","Glenview Manor, Kentucky",1165748105.0,Start
Kentucky,East South Central,"4,512,310","Goose Creek, Kentucky",1165748238.0,C
Kentucky,East South Central,"4,512,310","Goshen, Kentucky",1165748267.0,C
Kentucky,East South Central,"4,512,310","Grand Rivers, Kentucky",1165748423.0,C
Kentucky,East South Central,"4,512,310","Gratz, Kentucky",1176441999.0,C
Kentucky,East South Central,"4,512,310","Graymoor-Devondale, Kentucky",1165748598.0,C
Kentucky,East South Central,"4,512,310","Grayson, Kentucky",1165748601.0,GA
Kentucky,East South Central,"4,512,310","Green Spring, Kentucky",1165748647.0,C
Kentucky,East South Central,"4,512,310","Greensburg, Kentucky",1176443595.0,GA
Kentucky,East South Central,"4,512,310","Greenup, Kentucky",1165748747.0,C
Kentucky,East South Central,"4,512,310","Greenville, Kentucky",1177506808.0,C
Kentucky,East South Central,"4,512,310","Guthrie, Kentucky",1165748941.0,C
Kentucky,East South Central,"4,512,310","Hanson, Kentucky",1165749182.0,GA
Kentucky,East South Central,"4,512,310","Hardin, Kentucky",1165749200.0,GA
Kentucky,East South Central,"4,512,310","Hardinsburg, Kentucky",1176470840.0,GA
Kentucky,East South Central,"4,512,310","Harlan, Kentucky",1180215131.0,GA
Kentucky,East South Central,"4,512,310","Harrodsburg, Kentucky",1165749301.0,C
Kentucky,East South Central,"4,512,310","Hartford, Kentucky",1176471269.0,GA
Kentucky,East South Central,"4,512,310","Hawesville, Kentucky",1166097809.0,C
Kentucky,East South Central,"4,512,310","Hazard, Kentucky",1180184242.0,C
Kentucky,East South Central,"4,512,310","Hazel, Kentucky",1132682259.0,C
Kentucky,East South Central,"4,512,310","Hebron Estates, Kentucky",1165749641.0,Start
Kentucky,East South Central,"4,512,310","Henderson, Kentucky",1177040980.0,C
Kentucky,East South Central,"4,512,310","Heritage Creek, Kentucky",1165749786.0,C
Kentucky,East South Central,"4,512,310","Hickman, Kentucky",1177454050.0,C
Kentucky,East South Central,"4,512,310","Hickory Hill, Kentucky",1165749871.0,Start
Kentucky,East South Central,"4,512,310","Highland Heights, Kentucky",1176458374.0,GA
Kentucky,East South Central,"4,512,310","Hills and Dales, Kentucky",1165750038.0,Start
Kentucky,East South Central,"4,512,310","Hillview, Kentucky",1165750092.0,C
Kentucky,East South Central,"4,512,310","Hindman, Kentucky",1165750109.0,C
Kentucky,East South Central,"4,512,310","Hodgenville, Kentucky",1165750151.0,C
Kentucky,East South Central,"4,512,310","Hollow Creek, Kentucky",1165750236.0,Start
Kentucky,East South Central,"4,512,310","Hollyvilla, Kentucky",1165750260.0,Start
Kentucky,East South Central,"4,512,310","Hopkinsville, Kentucky",1175669890.0,C
Kentucky,East South Central,"4,512,310","Horse Cave, Kentucky",1176472931.0,C
Kentucky,East South Central,"4,512,310","Houston Acres, Kentucky",1165750454.0,Start
Kentucky,East South Central,"4,512,310","Hunters Hollow, Kentucky",1165750624.0,Start
Kentucky,East South Central,"4,512,310","Hurstbourne, Kentucky",1165750689.0,C
Kentucky,East South Central,"4,512,310","Hurstbourne Acres, Kentucky",1165750687.0,C
Kentucky,East South Central,"4,512,310","Hustonville, Kentucky",1165750698.0,C
Kentucky,East South Central,"4,512,310","Hyden, Kentucky",1169294118.0,C
Kentucky,East South Central,"4,512,310","Independence, Kentucky",1179578435.0,GA
Kentucky,East South Central,"4,512,310","Indian Hills, Kentucky",1180412963.0,GA
Kentucky,East South Central,"4,512,310","Inez, Kentucky",1167729346.0,C
Kentucky,East South Central,"4,512,310","Irvine, Kentucky",1177696850.0,GA
Kentucky,East South Central,"4,512,310","Irvington, Kentucky",1165750922.0,C
Kentucky,East South Central,"4,512,310","Island, Kentucky",1165750948.0,C
Kentucky,East South Central,"4,512,310","Jackson, Kentucky",1177556523.0,C
Kentucky,East South Central,"4,512,310","Jamestown, Kentucky",1174045466.0,C
Kentucky,East South Central,"4,512,310","Jeffersontown, Kentucky",1165751140.0,C
Kentucky,East South Central,"4,512,310","Jeffersonville, Kentucky",1165751144.0,C
Kentucky,East South Central,"4,512,310","Jenkins, Kentucky",1173979887.0,GA
Kentucky,East South Central,"4,512,310","Junction City, Kentucky",1165751397.0,GA
Kentucky,East South Central,"4,512,310","Keene, Kentucky",1165751924.0,Start
Kentucky,East South Central,"4,512,310","Kenton Vale, Kentucky",1176272003.0,Start
Kentucky,East South Central,"4,512,310","Kevil, Kentucky",1176532998.0,C
Kentucky,East South Central,"4,512,310","Kingsley, Kentucky",1165752254.0,C
Kentucky,East South Central,"4,512,310","Kuttawa, Kentucky",1165752427.0,GA
Kentucky,East South Central,"4,512,310","LaCenter, Kentucky",1176536727.0,C
