title,lastrevid
"Great Neck (village), New York",1177388407
"Great Neck Estates, New York",1177442491
"Great Neck Plaza, New York",1177437138
"Green Island, New York",1171718058
"Greene (village), New York",1177698374
"Greenport, Suffolk County, New York",1179863886
"Greenwich (village), New York",1167128459
"Greenwood Lake, New York",1167128489
"Groton (village), New York",1167128932
"Hagaman, New York",1167129772
"Hamburg (village), New York",1178277232
"Hamilton (village), New York",1168438312
"Hammond (village), New York",1177107822
"Hammondsport, New York",1180324125
"Hancock (village), New York",1167132292
"Hannibal (village), New York",1176122513
"Harriman, New York",1178075865
"Harrison, New York",1177176253
"Hastings-on-Hudson, New York",1177325519
"Haverstraw (village), New York",1175310789
"Head of the Harbor, New York",1167135094
"Hempstead (village), New York",1178749057
"Herkimer (village), New York",1177429173
"Heuvelton, New York",1167136446
"Hewlett Bay Park, New York",1171034418
"Hewlett Harbor, New York",1177301706
"Hewlett Neck, New York",1167136478
"Highland Falls, New York",1167136991
"Hillburn, New York",1178076710
"Hilton, New York",1167153759
"Hobart, New York",1177701611
"Holland Patent, New York",1167154354
"Holley, New York",1167154461
"Homer (village), New York",1167154969
"Honeoye Falls, New York",1177999333
"Hoosick Falls, New York",1179504589
"Hornell, New York",1170554550
"Horseheads (village), New York",1156066428
"Hudson, New York",1177123492
"Hudson Falls, New York",1177023751
"Hunter (village), New York",1167176235
"Huntington Bay, New York",1176654690
"Ilion, New York",1167176906
"Interlaken, New York",1167177632
"Irvington, New York",1168433933
"Island Park, New York",1176422187
"Islandia, New York",1179869939
"Ithaca, New York",1180423219
"Jamestown, New York",1179985844
"Jeffersonville, New York",1167179822
"Johnstown (city), New York",1173040049
"Johnson City, New York",1176133193
"Jordan, New York",1167287503
"Kaser, New York",1169071477
"Kenmore, New York",1174284146
"Kensington, New York",1177293992
"Kinderhook (village), New York",1167290427
"Kings Point, New York",1177514728
"Kingston, New York",1178355176
"Kiryas Joel, New York",1179308025
"Lacona, New York",1176124836
"Lackawanna, New York",1178277452
"Lake George (village), New York",1167293647
"Lake Grove, New York",1167293673
"Lake Placid, New York",1179138591
"Lake Success, New York",1177278405
"Lakewood, New York",1167294466
"Lancaster (village), New York",1178424666
"Lansing (village), New York",1167295040
"Larchmont, New York",1157102435
"Lattingtown, New York",1167295363
"Laurel Hollow, New York",1168321317
"Laurens (village), New York",1167295537
"Lawrence, Nassau County, New York",1175405630
"Le Roy (village), New York",1167295928
"Leicester (village), New York",1167296751
"Lewiston, New York",1178422330
"Liberty (village), New York",1167316749
"Lima (village), New York",1167317482
"Lindenhurst, New York",1175184342
"Lisle (village), New York",1172050491
"Little Falls (city), New York",1172985813
"Little Valley (village), New York",1175893129
"Liverpool, New York",1171866786
"Livonia (village), New York",1167319909
"Lloyd Harbor, New York",1167320108
"Lockport (city), New York",1173229374
"Lodi (village), New York",1167320802
"Long Beach, New York",1179084622
"Lowville (village), New York",1167323201
"Lynbrook, New York",1173543081
"Lyndonville, New York",1167324034
"Lyons Falls, New York",1167324206
"Madison (village), New York",1178408040
"Malone (village), New York",1156069373
"Malverne, New York",1164788293
"Mamaroneck (village), New York",1176705590
"Manchester (village), New York",1167333874
"Manlius (village), New York",1167334134
"Mannsville, New York",1167334175
"Manorhaven, New York",1177301963
"Marathon (village), New York",1177700596
"Marcellus (village), New York",1167334687
"Margaretville, New York",1177701504
"Massapequa Park, New York",1167336105
"Massena (village), New York",1167336111
"Matinecock, New York",1167336215
"Maybrook, New York",1167336600
"Mayfield (village), New York",1167336614
"Mayville, New York",1160350272
"McGraw, New York",1177700684
"Mechanicville, New York",1178271707
"Medina, New York",1179094489
"Menands, New York",1171720860
"Meridian, New York",1167342116
"Mexico (village), New York",1176119901
"Middleburgh (village), New York",1167733230
"Middleport, New York",1178423340
"Middletown, Orange County, New York",1178731428
"Middleville, New York",1156070101
"Milford (village), New York",1167343493
"Mill Neck, New York",1177384452
"Millbrook, New York",1178617824
"Millerton, New York",1167343932
"Millport, New York",1177696718
"Mineola, New York",1177308235
"Minoa, New York",1173161684
"Mohawk, Herkimer County, New York",1167345202
"Monroe (village), New York",1172920394
"Montebello, New York",1178080085
"Montgomery (village), New York",1167346130
"Monticello, New York",1173881220
"Montour Falls, New York",1167346292
"Moravia (village), New York",1167346888
"Morris (village), New York",1167347222
"Morrisville, New York",1171920675
"Mount Kisco, New York",1178168495
"Mount Morris (village), New York",1167962012
"Mount Vernon, New York",1178168980
"Munnsville, New York",1167393398
"Munsey Park, New York",1180005990
"Muttontown, New York",1167393688
"Naples (village), New York",1167393977
"Nassau (village), New York",1167394129
"Nelliston, New York",1167394586
"Nelsonville, New York",1169422949
"New Berlin (village), New York",1177698524
"New Hartford (village), New York",1171894641
"New Hempstead, New York",1167395498
"New Hyde Park, New York",1165361872
"New Paltz (village), New York",1167395942
"New Rochelle, New York",1177910509
"New Square, New York",1174116437
New York City,1180180269
"New York Mills, New York",1174767925
"Newark, New York",1180126614
"Newark Valley (village), New York",1167396274
"Newburgh, New York",1179522887
"Newport (village), New York",1167409173
"Niagara Falls, New York",1176958546
"Nichols (village), New York",1167409561
"Nissequogue, New York",1167409867
"North Collins (village), New York",1178424814
"North Haven, New York",1177379172
"North Hills, New York",1177420845
"North Hornell, New York",1179801396
"North Syracuse, New York",1167411267
"North Tonawanda, New York",1179543724
"Northport, New York",1179250378
"Northville, Fulton County, New York",1167411742
"Norwich, New York",1177743672
"Norwood, New York",1176468872
"Nunda (village), New York",1167412329
"Nyack, New York",1164088506
"Oakfield (village), New York",1167412984
"Ocean Beach, New York",1174496842
"Odessa, New York",1175189569
"Ogdensburg, New York",1165896406
"Old Brookville, New York",1177247383
"Old Field, New York",1177303538
"Old Westbury, New York",1167576699
"Olean, New York",1179272135
"Oneida, New York",1174624187
"Oneida Castle, New York",1167426347
"Oneonta, New York",1171227649
"Orchard Park (village), New York",1178625572
"Oriskany, New York",1167454343
"Oriskany Falls, New York",1167454340
"Ossining (village), New York",1174475689
"Oswego, New York",1174990886
"Otego (village), New York",1167455277
"Otisville, New York",1167455360
"Ovid (village), New York",1167455784
"Owego (village), New York",1171602351
"Oxford (village), New York",1167456009
"Oyster Bay Cove, New York",1167456127
"Painted Post, New York",1179788919
"Palatine Bridge, New York",1167456604
"Palmyra (village), New York",1176463359
"Panama, New York",1167456982
"Parish (village), New York",1167457460
"Patchogue, New York",1176482034
"Pawling (village), New York",1178905143
"Peekskill, New York",1168108979
"Pelham (village), New York",1156074237
"Pelham Manor, New York",1156074249
"Penn Yan, New York",1176738394
"Perry (village), New York",1167459773
"Phelps (village), New York",1177741429
"Philadelphia (village), New York",1174991247
"Philmont, New York",1169629750
"Phoenix, New York",1167495164
"Piermont, New York",1167495373
"Pittsford (village), New York",1167496590
"Plandome, New York",1177245944
"Plandome Heights, New York",1172615170
"Plandome Manor, New York",1177256785
"Plattsburgh (city), New York",1075315392
"Pleasantville, New York",1167497449
"Poland, Herkimer County, New York",1156075048
"Pomona, New York",1167498150
"Poquott, New York",1168868008
"Port Byron, New York",1167498544
"Port Chester, New York",1178951304
"Port Dickinson, New York",1172047203
"Port Jefferson, New York",1180432875
"Port Jervis, New York",1178661536
"Port Leyden, New York",1167498614
"Port Washington North, New York",1179820186
"Portville (village), New York",1167499104
"Potsdam (village), New York",1167499335
"Poughkeepsie, New York",1180389007
"Pulaski, New York",1175965740
"Quogue, New York",1171380413
"Ravena, New York",1167503155
"Red Creek, New York",1167503802
"Red Hook (village), New York",1167503842
"Remsen (village), New York",1167504694
"Rensselaer, New York",1165899462
"Rensselaer Falls, New York",1167504789
"Rhinebeck (village), New York",1175168933
"Richburg, New York",1167505308
"Richfield Springs, New York",1167505317
"Richmondville (village), New York",1167505868
"Richville, New York",1167505902
"Riverside, Steuben County, New York",1167506907
"Rochester, New York",1180355969
"Rockville Centre, New York",1174777536
"Rome, New York",1175854523
"Roslyn, New York",1177430555
"Roslyn Estates, New York",1177282857
"Roslyn Harbor, New York",1177361481
"Round Lake, New York",578951778
"Rouses Point, New York",1156076782
"Rushville, New York",1167642727
"Russell Gardens, New York",1177385958
"Rye, New York",1178188939
"Rye Brook, New York",1167643043
"Sackets Harbor, New York",1156076913
"Saddle Rock, New York",1177413875
"Sag Harbor, New York",1179576522
"Sagaponack, New York",1174623019
"Salamanca (city), New York",1173226135
"Saltaire, New York",1171370190
"Sands Point, New York",1179418517
"Sandy Creek (village), New York",1167667725
"Saranac Lake, New York",1176356287
"Saratoga Springs, New York",1179254489
"Saugerties (village), New York",1167668287
"Savona, New York",1179665876
"Scarsdale, New York",1169544775
"Schaghticoke (village), New York",1167668605
"Schenectady, New York",1179905211
"Schoharie (village), New York",1167668691
"Schuylerville, New York",1178276190
"Scotia, New York",1179905398
"Scottsville, New York",1169034912
"Sea Cliff, New York",1169096014
"Sharon Springs, New York",1175879299
"Sherburne (village), New York",1167670980
"Sherman (village), New York",1167671100
"Sherrill, New York",1168259473
"Shoreham, New York",1167671760
"Shortsville, New York",1167671810
"Sidney (village), New York",1167671957
"Silver Creek, New York",1178778296
"Silver Springs, New York",1167672311
"Sinclairville, New York",1167672513
"Skaneateles (village), New York",1167672757
"Sleepy Hollow, New York",1179643008
"Sloan, New York",1178425033
"Sloatsburg, New York",1178079700
"Smyrna (village), New York",1167673490
"Sodus (village), New York",1167674009
"Sodus Point, New York",1167674014
"Solvay, New York",1167674179
"South Blooming Grove, New York",1167674379
"South Corning, New York",1179664514
"South Dayton, New York",1167674493
"South Floral Park, New York",1177450910
"South Glens Falls, New York",1178276299
"South Nyack, New York",1156078806
"Southampton (village), New York",1173393155
"Speculator, New York",1167675459
"Spencer (village), New York",1178005085
"Spencerport, New York",1174011020
"Spring Valley, New York",1176486975
"Springville, New York",1178276872
"St. Johnsville (village), New York",1167676897
"Stamford (village), New York",1167677150
"Stewart Manor, New York",1167677948
"Stillwater (village), New York",1178276346
"Suffern, New York",1178337724
"Sylvan Beach, New York",1167680548
"Syracuse, New York",1179823789
"Tannersville, New York",1167681019
"Tarrytown, New York",1174810870
"Theresa (village), New York",1175414282
"Thomaston, New York",1177418398
"Tivoli, New York",1180043116
"Tonawanda (city), New York",1173227262
"Troy, New York",1178415779
"Trumansburg, New York",1167685819
"Tuckahoe (village), New York",1178100244
"Tully (village), New York",1167686029
"Tupper Lake (village), New York",1174709371
"Turin (village), New York",1167686153
"Tuxedo Park, New York",1171528619
"Unadilla (village), New York",1179476859
"Union Springs, New York",1156080757
"Unionville, Orange County, New York",1167740652
"Upper Brookville, New York",1167740958
"Upper Nyack, New York",1167741092
"Utica, New York",1179653283
"Valatie, New York",1167741443
"Valley Falls, New York",1167741603
"Valley Stream, New York",1177679017
"Vernon (village), New York",1167742851
"Victor (village), New York",1167743271
"Victory, Saratoga County, New York",1178276451
"Village of the Branch, New York",1167743696
"Voorheesville, New York",1171721033
"Waddington (village), New York",1167776270
"Walden, New York",1168656960
"Watertown (city), New York",1073671628
"Watervliet, New York",1170879709
"Walton (village), New York",1167835866
"Wampsville, New York",1167835931
"Wappingers Falls, New York",1171352135
"Warsaw (village), New York",1176984826
"Warwick (village), New York",1167836372
"Washingtonville, New York",1167836960
"Waterford (village), New York",1178276511
"Waterloo (village), New York",1167837134
"Waterville, New York",1177996616
"Watkins Glen, New York",1177268471
"Waverly, Tioga County, New York",1167837803
"Wayland (village), New York",1167955446
"Webster (village), New York",1167838707
"Weedsport, New York",1160205260
"Wellsburg, New York",1167839085
"Wellsville (village), New York",1169037767
"Wesley Hills, New York",1167839256
"West Carthage, New York",1167839505
"West Hampton Dunes, New York",1177316053
"West Haverstraw, New York",1167839732
"West Winfield, New York",1175201788
"Westbury, New York",1167840283
"Westfield (village), New York",1156082609
"Westhampton Beach, New York",1167840407
"White Plains, New York",1180322927
"Whitehall (village), New York",1167841400
"Whitesboro, New York",1169533287
"Whitney Point, New York",1172047435
"Williamsville, New York",1178276620
"Williston Park, New York",1180036898
"Wilson, New York",1178423109
"Windsor (village), New York",1176587054
"Wolcott (village), New York",1167843433
"Woodbury, Orange County, New York",1167843703
"Woodridge, New York",1167843995
"Woodsburgh, New York",1167844101
"Wurtsboro, New York",1167844538
"Wyoming, New York",1175874442
"Yonkers, New York",1178933203
"Yorkville, Oneida County, New York",1168884347
"Youngstown, New York",1178423557
"Altmar, New York",1171322805
"Andes (CDP), New York",1163929995
"Barneveld, New York",1166533896
"Belleville, New York",1164082370
"Bloomingdale, New York",1081330483
"Bridgewater (hamlet), New York",762311067
"Brookfield, New York",1167845273
"Charlotte, Rochester, New York",1177741683
"Cherry Creek (village), New York",908279781
"Downsville, New York",1164627340
"East Bloomfield (village), New York",283951192
"East Randolph, New York",1156062345
"Eastwood, Syracuse",856685417
"Edwards (CDP), New York",1164628166
"Elizabethtown (CDP), New York",1164628391
"Fillmore, New York",1169058706
"Forestport, New York",1167845943
"Forestville, New York",1167016383
"Fort Covington, New York",1167845953
"Friendship (CDP), New York",1164630718
"Harrisville, New York",1167133860
"Henderson, New York",1170393116
"Hermon (hamlet), New York",1167136158
"Herrings, New York",1167136293
"Holcomb, New York",1024625267
"Keeseville, New York",1167288979
"LaFargeville, New York",542188548
"Lansingburgh, New York",1167930689
"Limestone, New York",1164964409
"Lyons (hamlet), New York",1167324203
